#ID,Type,Name [JA],Name [EN],Rarity,Grade,Physical,Magical,Range Distance,Special Performance,Durability,Hardness,Weight,Slash,Strike,Pierce,checkup,Bonus Tolerance,FIG,THI,MAG,PRI,SAM,NIN,BIS,LOR,CLO,ALC,Occupations,HP,MP,STR,VIT,DEX,AGI,INT,PIE,LUK,Poison,Paralysis,Stone,Faint,Blind,Sleep,Silent,Charm,Confus ,Fear,Fire Def,Water Def,Wind Def,Earth Def,Light Def,Dark Def,Fire Atk,Water Atk,Wind Atk,地攻,光攻,闇攻,Sellable,Tradable,NEW,Lootable,Blessable,Cursable,Lower Limit,Upper Limit,Requirements,When Equipped [JA],When equipped [EN],Positive Effect,Abnormal State [JA],Abnormal State [EN],Abnormal State [JA] (text),Abnormal State [EN] (text),Status Effect,Comment [JA],Comment [EN],Obtained [JA],Obtained [EN],Note [JA],Note [EN],Collation [JA],Collation [EN],Evidence
319004,Legs,【夢魔の】 クウントータイツ,[Of Muma] Kuuntotaitsu,Master,13,58,21,0,0,25,2,1.6,30,30,40,ok,38,1,1,0,0,1,1,0,1,1,1,947,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,36,-1,,移動速度上昇,Increased movement speed,TRUE,,,,,0%,,,,,,,,,
319005,Legs,マラスキーノズボン,Maraschino pants,Master,24,139,70,0,0,28,2,1.6,30,30,40,ok,43,1,1,0,0,1,1,0,1,1,1,947,70,0,3,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,58,-1,,救急,First aid,TRUE,,,,,0%,,,,,,,,,E
319901,Legs,衰弱のレザースロップス,Leather slop vinegar weakness,Poor,1,1,1,0,0,4,2,1.4,40,30,30,ok,-1,1,0,0,1,1,0,1,1,1,0,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,1,-1,,VIT 低下,VIT decline,FALSE,,,,,0%,,,,,,,,,A
320101,Legs,メイジケックス,Meijikekkusu,Normal,1,4,2,0,0,19,1,1,30,40,30,ok,-1,0,1,1,1,0,1,1,0,1,1,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,-1,,,,FALSE,,,,,0%,,,,,,,,,
320102,Legs,アレグリアスロップス,Alegria slop scan,Normal,23,83,70,0,0,21,1,1.6,30,40,30,ok,33,0,1,1,1,0,1,1,0,1,1,878,20,20,0,0,1,0,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,56,-1,,,,FALSE,,,,,0%,,,,,,,,,E
320106,Legs,丈夫なメイジケックス,Durable Meijikekkusu,Normal,2,8,12,0,0,23,2,1.2,30,40,30,ok,-1,0,1,1,1,0,1,1,0,1,1,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,-1,SR 2,,,FALSE,,,,,0%,,,,,,,,,
320107,Legs,オールドケックス,Old Keck scan,Good,15,42,33,0,0,19,1,1.2,30,40,30,ok,-1,0,1,1,1,0,1,1,0,1,1,878,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,40,-1,,,,FALSE,,,,,0%,,,,,,,,,
320108,Legs,アクチナズボン,Akuchinazubon,Master,18,63,50,0,0,19,1,1.2,30,40,30,ok,40,0,1,1,1,0,1,1,0,1,1,878,0,40,0,0,0,0,5,0,0,0,0,0,0,0,5,5,5,5,5,0,0,0,0,0,0,3,3,3,3,0,0,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,46,-1,,,,FALSE,,,,,0%,,,,,,,,,E
320110,Legs,サージュケックス,Sage Keck scan,Normal,26,115,97,0,0,19,1,1.6,30,40,30,ok,34,0,1,1,1,0,1,1,0,1,1,878,30,50,0,0,1,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,62,-1,,,,FALSE,,,,,0%,,,,,,,,,E
320201,Legs,スロップス,Suroppusu,Normal,5,18,16,0,0,24,1,1.2,40,30,30,ok,-1,0,1,1,1,0,1,1,0,1,1,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,SR 5,,,FALSE,,,,,0%,,,,,,,,,
320205,Legs,丈夫なスロップス,Durable Suroppusu,Normal,6,22,19,0,0,24,1,1.2,40,30,30,ok,-1,0,1,1,1,0,1,1,0,1,1,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,SR 6,,,FALSE,,,,,0%,,,,,,,,,
320206,Legs,知のスロップス,Suroppusu of knowledge,Normal,7,26,22,0,0,24,1,1.2,40,30,30,ok,-1,0,1,1,1,0,1,1,0,1,1,878,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,SR 7,,,FALSE,,,,,0%,,,,,,,,,
320207,Legs,ディミルアーケックス,Di Mi lure Keck scan,Good,17,48,40,0,0,24,1,1.2,40,30,30,ok,-1,0,1,1,1,0,1,1,0,1,1,878,30,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,44,-1,,,,FALSE,,,,,0%,,,,,,,,,
320208,Legs,アニュラスケックス,Annulus Keck scan,Master,24,112,95,0,0,24,1,1.2,40,30,30,ok,43,0,1,1,1,0,1,1,0,1,1,878,40,50,0,0,0,5,9,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,58,-1,,風帯,Kazetai,TRUE,,,,,0%,,,,,,,,,E
320301,Legs,エンチャントケックス,Enchantment Keck scan,Normal,3,9,13,0,0,20,1,1,30,40,30,ok,-1,0,1,1,1,0,1,1,0,1,1,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,SR 3,,,FALSE,,,,,0%,,,,,,,,,
320305,Legs,丈夫なエンチャントケックス,Durable Enchantment Keck scan,Normal,3,10,14,0,0,20,1,1.2,30,40,30,ok,-1,0,1,1,1,0,1,1,0,1,1,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,SR 3,,,FALSE,,,,,0%,,,,,,,,,
320306,Legs,知のエンチャントケックス,Enchantment Keck vinegar knowledge,Normal,4,12,15,0,0,20,1,1.2,30,40,30,ok,-1,0,1,1,1,0,1,1,0,1,1,878,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,SR 4,,,FALSE,,,,,0%,,,,,,,,,
320307,Legs,ホーリーネスケックス,Holy Nesuke Tsu box,Master,14,46,35,0,0,20,1,1.2,30,40,30,ok,38,0,0,1,1,0,0,1,0,0,1,588,20,20,0,0,0,0,4,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,38,-1,,詠唱速度上昇,Increased casting speed,TRUE,,,,,0%,,,,,,,,,E
320308,Legs,まじないのケックス,Kekkusu of curse,Normal,10,34,26,0,0,19,1,1.2,30,40,30,ok,-1,0,1,1,1,0,1,1,0,1,1,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,27,-1,,,,FALSE,,,,,0%,,,,,,,,,
320309,Legs,大魔道のスロップス,Suroppusu of large Mage,Master,22,88,74,0,0,20,1,1.2,30,40,30,ok,42,0,1,1,1,0,1,1,0,1,1,878,20,40,0,-4,0,0,6,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,54,-1,,魔転換,Ma conversion,TRUE,,,,,0%,,,,,,,,,E
320310,Legs,ディフツィートズボン,Diffusion Tze door pants,Normal,20,68,54,0,0,20,1,1.4,30,40,30,ok,-1,0,1,1,1,0,1,1,0,1,1,878,10,15,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,50,-1,,,,FALSE,,,,,0%,,,,,,,,,
320401,Legs,ブラックスロップス,Blacks drop scan,Good,8,30,23,0,0,24,1,1.2,40,30,30,ok,-1,0,1,1,1,0,1,1,0,1,1,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,SR 8,,,FALSE,,,,,0%,,,,,,,,,
320402,Legs,クールデューケックス,Cool Dew Keck scan,Normal,14,39,31,0,0,20,1,1.2,30,40,30,ok,-1,0,1,1,1,0,1,1,0,1,1,878,10,20,0,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,2,1,1,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,38,-1,,,,FALSE,,,,,0%,,,,,,,,,
320405,Legs,知のブラックスロップス,Blacks drop vinegar knowledge,Good,9,32,24,0,0,24,1,1.2,40,30,30,ok,-1,0,1,1,1,0,1,1,0,1,1,878,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,24,-1,,,,FALSE,,,,,0%,,,,,,,,,
320407,Legs,貯留のスロップス,Suroppusu of the reservoir,Master,10,36,29,0,0,24,1,1.2,40,30,30,ok,36,0,0,1,0,0,0,1,0,0,1,580,0,30,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,27,-1,,,,FALSE,,,,,0%,,,,,,,,,E
320408,Legs,マジカルケックス,Magical Keck scan,Normal,16,44,38,0,0,24,1,1.2,40,30,30,ok,-1,0,1,1,1,0,1,1,0,1,1,878,0,15,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,42,-1,,,,FALSE,,,,,0%,,,,,,,,,
320410,Legs,ウィッチケックス,Witch Keck scan,Normal,24,94,80,0,0,24,1,1.2,40,30,30,ok,33,0,1,1,1,0,1,1,0,1,1,878,0,40,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,58,-1,,,,FALSE,,,,,0%,,,,,,,,,E
320411,Legs,灼熱のブラックスロップス,Blacks drop vinegar burning,Good,12,32,24,0,0,20,1,1.2,40,30,30,ok,-1,0,0,1,1,0,0,1,0,1,1,844,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,33,-1,,,,FALSE,,,,,0%,,,,,,,,,
320412,Legs,湧水のブラックスロップス,Spring water of black slop scan,Good,12,32,24,0,0,20,1,1.2,40,30,30,ok,-1,0,0,1,1,0,0,1,0,1,1,844,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,33,-1,,,,FALSE,,,,,0%,,,,,,,,,
320413,Legs,突風のブラックスロップス,Flurry of black slop scan,Good,12,32,24,0,0,20,1,1.2,40,30,30,ok,-1,0,0,1,1,0,0,1,0,1,1,844,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,33,-1,,,,FALSE,,,,,0%,,,,,,,,,
320414,Legs,肥沃のブラックスロップス,Fertile black slop scan,Good,12,32,24,0,0,20,1,1.2,40,30,30,ok,-1,0,0,1,1,0,0,1,0,1,1,844,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,33,-1,,,,FALSE,,,,,0%,,,,,,,,,
320415,Legs,ファントムケックス,Phantom Keck scan,Normal,21,71,56,0,0,18,1,1.5,30,40,30,ok,-1,0,1,1,1,0,1,1,0,1,1,878,10,20,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,52,-1,,,,FALSE,,,,,0%,,,,,,,,,A
320501,Legs,スカラーケックス,Scalar Keck scan,Good,6,24,20,0,0,27,1,1.2,30,40,30,ok,-1,0,1,1,1,0,1,1,0,1,1,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,SR 6,,,FALSE,,,,,0%,,,,,,,,,
320506,Legs,ウルカケックス,Urukakekkusu,Normal,18,55,44,0,0,27,1,1.2,30,40,30,ok,-1,0,1,1,1,0,1,1,0,1,1,878,0,25,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,46,-1,,,,FALSE,,,,,0%,,,,,,,,,
320507,Legs,ソンジュケックス,Sonju Keck scan,Normal,25,106,89,0,0,27,1,1.6,30,40,30,ok,34,0,1,1,1,0,1,1,0,1,1,878,20,40,0,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,60,-1,,,,FALSE,,,,,0%,,,,,,,,,E
320508,Legs,奪回者のスロップス,Recapture's Suroppusu,Normal,10,44,15,0,0,24,1,1.2,40,30,30,ok,-1,1,1,0,0,1,1,0,1,1,1,947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,27,-1,,,,FALSE,,,,,0%,,,,,,,,,
320801,Legs,フアブーレケックス,Hua Bourees Keck scan,Master,13,43,33,0,0,24,1,1.2,30,40,30,ok,38,0,0,1,1,0,0,1,0,0,1,588,20,10,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,36,-1,,,,FALSE,,,,,0%,,,,,,,,,E
320802,Legs,【夢魔の】 フアブーレケックス,[Of Muma] Hua Bule Keck scan,Master,13,43,33,0,0,24,1,1.2,30,40,30,ok,-1,0,0,1,1,0,0,1,0,0,1,588,20,10,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,36,-1,,,,FALSE,,,,,0%,,,,,,,,,A
320804,Legs,オーグメントケックス,Oh segment Keck scan,Other,1,178,149,0,0,24,1,1.2,30,40,30,ok,0,0,1,1,1,0,1,1,0,1,1,878,30,50,0,0,3,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,40,-1,,,,FALSE,,,,,0%,,,[キャンペーン] ラストカムバック・新規登録キャンペーン,[Campaign] last comeback and new registration campaign,[ジェムソケット固定] △○◇,[Gem socket retaining] △ ○ ◇,,,E
320810,Legs,プロフェットケックス,Prophet Keck scan,Master,11,41,32,0,0,24,1,1.2,30,40,30,ok,37,0,0,1,1,0,0,1,0,0,1,588,0,10,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,30,-1,,,,FALSE,,,,,0%,,,,,,,,,E
320812,Legs,クレディトケックス,Credito Keck scan,Normal,24,93,79,0,0,31,1,1.2,30,40,30,ok,33,0,1,1,1,0,1,1,0,1,1,878,20,40,0,0,1,0,3,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,58,-1,,,,FALSE,,,,,0%,,,,,,,,,E
320901,Legs,フランムケックス,Furanmukekkusu,Master,20,75,60,0,0,27,1,1.2,30,40,30,ok,-1,0,1,1,1,0,1,1,0,1,1,878,40,15,0,0,0,-5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,5,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,50,-1,,火属性攻撃カット,Fire attribute attack cut,TRUE,,,,,0%,,,,,,,,,
321201,Legs,エンヴィウスケックス,Envy mouse Keck scan,Master,17,58,46,0,0,24,1,1.2,40,30,30,ok,-1,0,1,1,1,0,1,1,0,1,1,878,0,45,0,0,0,0,4,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,44,-1,,MP 減少につれ魔法攻撃力上昇,Magic attack force increase as the MP reduction,TRUE,,,,,0%,,,,,,,,,
321202,Legs,クリドゥスロップス,Click Redo slop scan,Master,24,107,91,0,0,28,1,1.2,40,30,30,ok,43,0,1,1,1,0,1,1,0,1,1,878,30,50,0,0,0,0,9,8,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,58,-1,,水単属性魔法の詠唱時間短縮,Reduced casting time of water single attribute magic,TRUE,,,,,0%,,,,,,,,,E
321401,Legs,ミスティケックス,Misty Keck scan,Master,23,96,81,0,0,27,1,1.2,40,30,30,ok,43,0,1,1,1,0,1,1,0,1,1,878,30,45,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,56,-1,,回復系スキルクールタイム短縮,Recovery system skill cool time reduction,TRUE,,,,,0%,,,,,,,,,E
321402,Legs,リバティーケックス,Liberty Keck scan,Master,21,81,65,0,0,27,1,1.2,30,40,30,ok,-1,0,1,1,1,0,1,1,0,1,1,878,10,30,0,0,-4,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,52,-1,,バインド効果時間短縮,Shortening binding effect time,TRUE,,,,,0%,,,,,,,,,A
321501,Legs,カーディナルスロップス,Cardinals drop scan,Master,15,49,38,0,0,27,1,1.2,40,30,30,ok,39,0,0,1,1,0,0,1,0,0,1,588,10,40,0,0,0,0,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,5,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,40,-1,,,,FALSE,,,,,0%,,,,,,,,,E
321504,Legs,ディトアケックス,Ditoakekkusu,Master,25,120,101,0,0,27,1,1.6,40,30,30,ok,44,0,1,1,1,0,1,1,0,1,1,878,60,20,0,3,2,4,10,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,12,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,60,-1,,物理被ダメージ減少,Physical object damage reduction,TRUE,,,,,0%,,,,,,,,,E
321601,Legs,デモニックケックス,Demo Nick Keck scan,Master,16,53,41,0,0,27,1,1.2,40,30,30,ok,39,0,1,1,1,0,1,1,0,1,1,878,15,35,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,3,0,5,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,42,-1,,魔法攻撃力上昇,Magic attack force increase,TRUE,,,,,0%,,,,,,,,,E
321602,Legs,グレイスレギンス,Grace leggings,Master,20,100,42,0,0,26,1,2.2,40,30,30,ok,41,1,0,0,1,1,0,1,1,1,0,473,40,10,0,0,0,3,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,50,-1,,回復系スキル消費 MP 減少,Recovery system skill MP consumption decreases,TRUE,,,,,0%,,,,,,,,,E
321701,Legs,ウィザードスロップス,Wizard slop scan,Good,11,36,29,0,0,29,1,1.2,30,40,30,ok,-1,0,1,1,1,0,1,1,0,1,1,878,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,30,-1,,,,FALSE,,,,,0%,,,,,,,,,
321702,Legs,ハイウィザードスロップス,High wizard slop scan,Good,12,37,30,0,0,29,1,1.2,30,40,30,ok,-1,0,1,1,1,0,1,1,0,1,1,878,10,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,33,-1,,,,FALSE,,,,,0%,,,,,,,,,
321703,Legs,パニッシュズボン,Punish pants,Normal,19,61,49,0,0,29,1,1.2,30,40,30,ok,-1,0,1,1,1,0,1,1,0,1,1,878,5,20,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,48,-1,,,,FALSE,,,,,0%,,,,,,,,,
322302,Legs,ジュジュンケックス,Ju Jun Keck scan,Master,19,70,56,0,0,27,1,1.2,30,40,30,ok,-1,0,1,1,1,0,1,1,0,1,1,878,40,30,2,0,3,0,5,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,48,-1,,妨害系スキルクールタイム短縮,Interference-based skill cool time reduction,TRUE,,,,,0%,,,,,,,,,
329901,Legs,腹下しのケックス,Kekkusu of Harakudashi,Poor,1,1,1,0,0,4,2,1.2,30,40,30,ok,22,0,1,1,1,0,1,1,0,1,1,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,1,-1,,最大 HP 低下,Maximum HP decreases,FALSE,,,,,0%,,,,,,,,,E
340501,Legs,特別なカボチャパンツ,Special pumpkin pants,Legend,1,10,10,0,0,68,1,1.4,40,40,20,ok,0,1,1,1,1,1,1,1,1,1,1,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,-1,,,,FALSE,,,,,0%,,,[季節イベント] 秋の精霊祭,Of [season events] Autumn Spirit Festival,,,,,E
350101,Legs,トラベラーズボン,Traveler trousers,Normal,1,1,0,0,0,18,1,0.9,40,30,30,ok,22,1,1,1,1,1,1,1,1,1,1,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,-1,HUM♂,,,FALSE,,,,,0%,,,,,,,,,E
350201,Legs,ツーリストズボン,Tourist pants,Normal,1,1,0,0,0,18,1,0.9,40,30,30,ok,22,1,1,1,1,1,1,1,1,1,1,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,-1,HUM♀,,,FALSE,,,,,0%,,,,,,,,,E
350301,Legs,エルヴンスラックス,Elven slacks,Normal,1,1,0,0,0,18,1,0.9,40,30,30,ok,22,1,1,1,1,1,1,1,1,1,1,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,-1,ELF♂,,,FALSE,,,,,0%,,,,,,,,,E
350401,Legs,エルヴンショーツ,Elven shorts,Normal,1,1,0,0,0,18,1,0.9,40,30,30,ok,22,1,1,1,1,1,1,1,1,1,1,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,-1,ELF♀,,,FALSE,,,,,0%,,,,,,,,,E
350501,Legs,ワーカーズボン,Worker trousers,Normal,1,1,0,0,0,18,1,0.9,40,30,30,ok,22,1,1,1,1,1,1,1,1,1,1,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,-1,DWA,,,FALSE,,,,,0%,,,,,,,,,E
350701,Legs,リトルズボン,Little trousers,Normal,1,1,0,0,0,18,1,0.7,40,30,30,ok,22,1,1,1,1,1,1,1,1,1,1,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,-1,POR♂,,,FALSE,,,,,0%,,,,,,,,,E
350801,Legs,タイニースカート,Tiny skirt,Normal,1,1,0,0,0,18,1,0.7,40,30,30,ok,22,1,1,1,1,1,1,1,1,1,1,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,-1,POR♀,,,FALSE,,,,,0%,,,,,,,,,E
351001,Legs,ウエストプロテクター,West protector,Normal,1,1,0,0,0,18,1,0.9,40,30,30,ok,22,1,1,1,1,1,1,1,1,1,1,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,-1,GNO,,,FALSE,,,,,0%,,,,,,,,,E
